-9072910150076607839;(2, 0, True);1.0
7570645751923819100;(2, 1, False);0.09000000000000001
-9216880759721945045;(2, 0, False);0.008100000000000001
3691362208968922464;(3, 1, False);0.0007290000000000002
4222211877596625694;(2, 1, False);6.561000000000002e-05
5251109278023443697;(3, 3, False);0.0
3115779030068642443;(3, 3, False);0.0
-3468848211550690414;(3, 1, False);0.0
-4676623258305215898;(3, 2, False);0.0
4494908898702109896;(3, 2, True);0.0
-9209772282446396290;(-1, 0, False);0.0
6451934512691642962;(0, 0, False);0.0
7583131740214675392;(4, 0, False);0.0
8601727923242536115;(1, 1, True);1.0
-5358135112035536278;(1, 2, True);0.09000000000000001
1871286125385864327;(1, 1, True);0.008100000000000001
962400325432011406;(2, 1, False);0.0
2023793597014045195;(1, 1, False);0.0
3421011929928179155;(1, 1, True);0.0
3349305633587613601;(2, 3, True);1.0
-8044950510686308714;(1, 3, False);0.09000000000000001
-7929941995970701375;(1, 3, False);0.008100000000000001
7890140034907229643;(1, 1, False);0.0
4872116863525875133;(0, 1, True);0.0
4984084798561439617;(0, 1, False);0.0
-1730827829411704046;(3, 4, False);0.0
703862485981333456;(3, 3, False);0.0
-9088590705180239452;(3, 2, False);0.0
-845184144676981316;(3, 3, True);0.0
6167005185856036085;(0, 3, False);0.0
6967966293899226963;(0, 1, True);1.0
-713626318793337377;(0, 3, True);1.0
6486973870391313680;(0, -1, False);0.09000000000000001
7628013506844930224;(0, 0, True);0.008100000000000001
4117530510208355174;(1, 0, True);0.0007290000000000002
4330206822230446695;(2, -1, True);6.561000000000002e-05
4330206822230446695;(1, 0, True);5.904900000000002e-06
8085576632951501581;(1, 3, False);0.0
-337072787412579381;(1, 3, False);0.0
-8163465803974291402;(1, 3, True);0.0
-4947356199029483240;(1, 3, False);0.0
-5266376524149136526;(0, 2, False);0.0
-5266376524149136526;(1, 2, False);0.0
8559154329029380157;(2, -1, True);0.0
6532510087358617346;(2, 4, False);0.0
1437558377958098483;(2, 3, True);0.0
18377546265182416;(2, 3, True);0.0
-5576845365893735335;(2, 3, False);0.0
1478117504358800982;(0, -1, True);0.0
-5164928870100391858;(3, 4, True);1.0
5070433855665648227;(0, 1, True);0.0
22730225621238453;(1, 1, False);0.0
-6932403274252388193;(1, 1, False);0.0
-8314371822371899469;(0, 2, False);0.0
-3957200550879550514;(0, 1, False);0.0
-600174569875938655;(1, 0, False);0.0
32275831594726087;(1, 1, False);0.0
15973736658893996;(1, -1, True);1.0
4954660759212798390;(1, 0, True);0.09000000000000001
-8314096836420924816;(2, 0, False);0.008100000000000001
-7969115701966798768;(4, 0, False);0.0
-1624723147868589480;(3, 1, False);0.0
9118194392177258405;(1, 2, True);1.0
2801984491211261619;(3, 2, False);0.0
4297326612022923121;(3, 2, True);1.0
-5984295905136856518;(0, 2, False);0.0
4978225112635947513;(1, 3, False);0.0
-4935722559573846619;(1, 2, True);0.0
7610021834272137847;(1, 3, False);0.0
415172491113630069;(0, 0, True);0.0
6733693096122943466;(0, 0, False);0.0
4398840082635721917;(0, 4, False);0.0
-8695925183361380428;(2, 1, True);1.0
-7862379469385765089;(3, 1, True);0.09000000000000001
-6799272479926342599;(3, 1, True);0.008100000000000001
2662525181682571886;(2, 0, True);1.0
2662525181682571886;(3, 0, True);0.09000000000000001
-9131466861955607962;(1, 2, True);0.0
6810486913996211348;(4, 1, False);0.0
6810486913996211348;(3, 1, False);0.0
-6492852745616626002;(1, 1, True);0.0
6571578039693747152;(1, 3, False);0.0
2418333775573684868;(1, 2, True);0.0
-4643483486810524597;(3, 2, False);0.0
-9216735944322785684;(3, 2, False);0.0
5455945688119051478;(2, 2, False);0.0
4275367168353420992;(3, 0, True);1.0
8011114303450906306;(3, 0, False);0.09000000000000001
6958774161174252604;(3, 0, False);0.008100000000000001
-5987296899186811308;(0, 2, False);0.0
3015491450627000854;(1, 2, False);0.0
-1031051980970596853;(2, 2, True);0.0
-2760625398505605177;(2, 2, True);0.0
-3428365306739865165;(0, 2, True);1.0
247813810932582458;(4, 1, False);0.09000000000000001
-1903051644634515275;(3, 1, True);0.008100000000000001
-7851531242727050803;(3, 1, False);0.0007290000000000002
6111276653617795329;(0, 0, False);0.0
4903612057748070227;(0, 1, True);0.0
-5821566487453872247;(0, 0, True);0.0
4121457970866367986;(0, 1, False);0.0
-486909404017184632;(0, 1, True);0.0
1885950859742012311;(1, 2, True);1.0
5422172368995472470;(1, 1, True);0.0
6429763546866730327;(3, 1, True);1.0
155842477699156618;(-1, 1, False);0.09000000000000001
-5262192437339296925;(0, 0, True);0.008100000000000001
-5199447970527261744;(3, 2, False);0.0
-156453698867573042;(3, 2, False);0.0
7621686312882976798;(2, 2, False);0.0
-994991094175338968;(1, 0, False);0.0
7623449694799957448;(0, 0, True);0.0
-1673548443263391582;(0, 0, False);0.0
404824543926789901;(2, 0, True);0.0
-5034256526321113387;(3, 0, False);0.0
-1635167108244651265;(3, 1, True);0.0
367625718244253338;(3, 1, False);0.0
-3122103188776942806;(2, 3, True);1.0
7068004685378560069;(2, 3, False);0.09000000000000001
-5868101149928714740;(2, 3, False);0.008100000000000001
-5862190718689369380;(2, 3, True);0.0007290000000000002
-6852167868085035395;(1, 0, True);0.0
-1005494846412802435;(1, 0, False);0.0
-1526398027370179787;(0, 4, False);0.0
7973510969849216863;(0, 3, True);0.0
8382958133832707635;(-1, 0, False);0.0
-7166565842254259034;(4, 0, False);0.0
817830664868803069;(3, 0, True);0.0
817830664868803069;(3, 1, True);0.0
5853710039339319374;(3, 0, True);0.0
4896920469623970614;(2, 0, False);0.0
-3723649279718528923;(3, 0, True);0.0
-153539586244921869;(3, 0, False);0.0
7598681678005951155;(1, 1, True);0.0
7127327804880949263;(1, 1, False);0.0
1242771518101005509;(3, 1, True);0.0
1242771518101005509;(2, 1, False);0.0
7167265294925479331;(3, 1, False);0.0
6802353924574989110;(2, 1, False);0.0
6157165046335894879;(1, 1, True);0.0
-1363202135280762862;(1, 1, False);0.0
-2706786668086237846;(2, -1, True);1.0
8174699940044840629;(2, 0, False);0.09000000000000001
-9121420773634630642;(2, 4, False);0.008100000000000001
-9121420773634630642;(2, 3, True);0.0007290000000000002
6989770944911514958;(2, 3, True);0.0007290000000000002
-929280144847250293;(2, 3, False);6.561000000000002e-05
-4547980035521734781;(2, 2, True);5.904900000000002e-06
-1268653601040528338;(2, 1, True);5.314410000000002e-07
5773296933548016299;(3, 1, False);0.0
74576166973929511;(2, 1, True);0.0
-5132047277154008472;(2, 1, True);0.0
-5721362633470800444;(1, 2, False);0.0
-7696344398708491727;(1, 2, False);0.0
6666591997166733083;(4, 2, False);0.0
-4498977997913397225;(2, 0, True);1.0
141237397012637273;(2, 0, False);0.09000000000000001
651123717986696614;(3, 0, False);0.008100000000000001
1736887545447643100;(2, 3, True);0.0
-4285236100131472746;(2, 2, True);0.0
-4440681289390452982;(2, 2, True);0.0
6133060484687491680;(1, 2, False);0.0
9143968000981134101;(3, 1, True);1.0
-36901305041505170;(3, 1, True);0.09000000000000001
-8631546026185532968;(-1, 2, False);0.008100000000000001
1758590471282404230;(1, 2, False);0.0007290000000000002
-2561288283292562039;(2, 1, True);0.0
-6541883395943246750;(2, 1, True);0.0
7103356813380051190;(2, 1, True);0.0
-8198469487877737042;(2, 1, True);0.0
518628321942712103;(2, 0, True);1.0
-1153592586921116960;(0, 1, False);0.0
-722886340925123356;(1, 1, False);0.0
-8343311760795867115;(-1, 3, True);0.0
2463025144360689517;(0, 3, True);0.0
-6397606298695603120;(3, 0, False);0.0
-6533581172631375328;(4, 1, True);0.0
-6415558317718046577;(1, 1, True);1.0
1921338534485058731;(1, 1, True);0.09000000000000001
-8848325093534542097;(4, 0, False);0.0
6668386905639675382;(4, 0, True);0.0
-7491071475310952416;(3, 0, False);0.0
1302252262361688522;(2, 0, True);0.0
2450945272944853324;(2, 0, True);0.0
4985389660446901267;(1, 1, True);0.0
7760452873410474287;(1, 1, True);1.0
851596155434189838;(0, 1, True);0.09000000000000001
-8994290052279327155;(4, 1, False);0.008100000000000001
6686259080106010550;(3, 1, True);0.0007290000000000002
3236884841662927332;(-1, 1, True);6.561000000000002e-05
3397540936497778808;(4, 1, False);5.904900000000002e-06
4934763235561262371;(-1, 0, False);0.0
-869598184631288561;(0, 0, False);0.0
6834252794721104850;(1, 0, True);0.0
-6923658910865513238;(2, 0, False);0.0
-8562525975655672022;(1, 0, False);0.0
5578834392007122488;(1, 0, True);0.0
4774874577382923479;(1, 1, True);1.0
-2600647555975021021;(1, 0, False);0.09000000000000001
-972733703122252728;(1, 0, False);0.008100000000000001
-7017637806445915337;(0, 4, True);0.0007290000000000002
-3252492312262844377;(0, 3, True);6.561000000000002e-05
-3252492312262844377;(1, 2, False);5.904900000000002e-06
8329232315761502856;(0, 2, True);5.904900000000002e-06
-5763530854106693533;(0, 2, False);5.314410000000002e-07
-71956236480483818;(0, 3, True);4.7829690000000026e-08
-5141104192569642933;(0, 2, False);4.3046721000000025e-09
-1850312431631420853;(0, 2, True);3.8742048900000027e-10
3160338214819888568;(0, 3, False);0.0
-4988905366780221198;(4, 3, False);0.0
4704158502524665105;(3, 3, True);0.0
-1196479349998748264;(3, 4, False);0.0
-2117885494247373570;(3, 3, True);0.0
-2117885494247373570;(3, 3, False);0.0
-7644716554759287370;(3, 3, True);0.0
7264526293410675888;(3, 3, True);0.0
-1121783883602198162;(3, 3, False);0.0
7641925215560256521;(2, 3, False);0.0
-4926821261722660916;(3, 3, True);0.0
6177779849545658523;(0, -1, False);0.0
-8792775706321430117;(0, 0, False);0.0
879395696708662550;(4, 0, True);0.0
9046351489520984104;(3, 0, True);0.0
6723585567009898218;(2, 0, False);0.0
-4415322111236553501;(2, 0, False);0.0
400248401754302567;(-1, 0, False);0.0
2199900408967247647;(0, 0, True);0.0
4108005114692026473;(4, 0, True);0.0
5279366917822730710;(3, 0, True);0.0
4075556829339857836;(3, 0, False);0.0
-8776259901776554187;(0, 2, True);1.0
-1034245816846131688;(3, 0, True);0.0
-5279166578620679129;(0, 0, False);0.0
-4165394427312579013;(1, -1, True);0.0
7963260790764911436;(1, 0, False);0.0
-1291949627983573748;(1, 0, True);0.0
5582248716366876422;(2, 0, True);0.0
7979014909488987590;(2, 0, True);0.0
1556301006157231660;(2, 0, True);0.0
7701178669356697344;(0, -1, True);1.0
-8210019113767252458;(0, 0, True);0.09000000000000001
-889140848743164726;(0, 1, False);0.008100000000000001
-7140162839635885603;(4, 1, True);0.0007290000000000002
683179966904147532;(3, 1, True);6.561000000000002e-05
3878873651610800211;(2, 1, False);5.904900000000002e-06
-7961349106696281283;(1, 1, True);5.314410000000002e-07
2947874313127096958;(2, 3, True);0.0
-4651327516933803140;(1, 2, True);0.0
-7765924452230282563;(1, 3, False);0.0
-4537115745822135921;(2, 3, False);0.0
-7815142889533426750;(2, 3, False);0.0
2382980761474323893;(3, 3, False);0.0
4888683787329208171;(2, 3, False);0.0
4426359044683272680;(0, 0, True);1.0
6237798743121090539;(0, 0, False);0.09000000000000001
870685879962031924;(0, 1, False);0.008100000000000001
142256572991824158;(0, 0, False);0.0007290000000000002
7902180179097986206;(0, 0, False);6.561000000000002e-05
-4434358047090922237;(0, 4, False);5.904900000000002e-06
-4961808069660930083;(1, 3, False);5.314410000000002e-07
-7233986728444074263;(1, 0, True);0.0
-1877573492417905135;(0, 1, True);0.0
4530414235701094009;(1, 1, True);0.0
-4631904634491091674;(1, 1, True);0.0
1353808611603062405;(0, 0, True);0.0
-5004033929800865276;(1, 4, False);0.0
-6111843990817671840;(1, 3, True);0.0
3759131849458004312;(1, 2, False);0.0
-5711264371257489928;(2, 2, True);0.0
-6711919279288413147;(2, 1, False);0.0
-7461276991126878117;(2, 2, False);0.0
-5072409325075363204;(2, 2, False);0.0
-1459637370566361238;(2, 3, True);0.0
-976482678801620118;(2, 3, True);0.0
-4552816505414243516;(0, 1, True);1.0
5389146674233259106;(0, 2, False);0.09000000000000001
5389146674233259106;(0, 2, True);0.008100000000000001
-2536573501087772479;(0, 0, False);0.0
-8418010906503277027;(1, 0, True);0.0
-8418010906503277027;(1, 0, False);0.0
-1365745767216409954;(2, 1, False);0.0
1474735706842094679;(2, 4, True);0.0
1474735706842094679;(2, 3, False);0.0
6755484486853496464;(3, 0, True);0.0
-2152431524124398780;(1, 4, True);1.0
-1188628938946873626;(2, 3, False);0.0
4080709977279092445;(0, 0, False);0.0
4080709977279092445;(2, 0, False);0.0
-1958439775387087459;(1, 4, False);0.0
4762575456730353238;(1, 3, True);0.0
-538990528902507177;(3, 2, True);1.0
-538990528902507177;(3, 3, False);0.09000000000000001
1101809183317566658;(3, -1, True);0.09000000000000001
-1447641057168777320;(3, 4, False);0.008100000000000001
-3526994757059644207;(2, 0, True);0.0
-3526994757059644207;(2, -1, False);0.0
-6240837213630207963;(2, 0, False);0.0
-1193515017347137351;(2, 0, True);0.0
8060280785879428173;(2, 3, True);0.0
933167784433036342;(2, 2, False);0.0
7966739938734811303;(3, 2, True);0.0
-8869718286221044926;(3, -1, False);0.0
2074883748976055113;(0, 1, True);1.0
5658301771580951529;(0, 1, False);0.09000000000000001
-7859049360255771767;(0, 1, False);0.008100000000000001
-6717519835798238914;(0, 1, False);0.0007290000000000002
4277410791075298259;(1, 0, False);0.0
6703800459366084537;(1, 0, False);0.0
2962746189274279737;(0, 0, True);0.0
5469383767151138663;(0, 0, True);0.0
259209427608715133;(0, 2, True);1.0
-3102340331505801911;(0, 0, False);0.09000000000000001
5149630073000681261;(4, 1, True);0.008100000000000001
5149630073000681261;(3, 1, False);0.0007290000000000002
-2789602123980973572;(3, 1, False);0.0007290000000000002
7712970598525119439;(2, 2, True);6.561000000000002e-05
5664210977740904678;(3, 2, True);5.904900000000002e-06
-211245801019162724;(3, 2, True);5.314410000000002e-07
3639765640965055724;(0, 0, False);0.0
1399556991888693319;(1, 0, True);0.0
119104595397674704;(0, 0, True);0.0
8707996322890952728;(0, 0, True);0.0
1006117068200624437;(0, 0, False);0.0
-8205798556482932179;(0, 0, True);0.0
3220258543496429436;(1, 0, True);0.0
1292268585365479979;(4, 1, False);0.0
492207314867558496;(3, 1, True);0.0
2020195718395102002;(2, 1, False);0.0
-2347451392900240595;(2, 1, False);0.0
8932587113330485921;(2, 1, True);0.0
-1861838221872497901;(2, 2, False);0.0
-1045864483296813436;(3, 2, False);0.0
7631597600337228423;(1, 2, False);0.0
-2730548126542672127;(2, 2, True);0.0
-2805158299694881132;(0, 4, True);1.0
4434774671442540421;(0, 3, False);0.09000000000000001
-5838542555623084229;(3, 0, False);0.0
7540321944608861598;(3, 1, False);0.0
4631975390981441619;(2, 1, False);0.0
4221641563733574684;(1, 1, True);0.0
-330353395089065848;(1, 3, True);0.5
2886239665223797268;(1, 2, False);0.045000000000000005
-4722073400056539581;(1, 3, True);0.5
-6712616374411826951;(2, 3, False);0.045000000000000005
4271979344799870881;(4, 2, False);0.0
8393408943839573743;(3, 3, True);0.0
-1717083190268024758;(2, 2, True);1.0
8889463873159168541;(0, 3, True);1.0
-7869349103032131477;(3, 3, True);0.0
5426879186700727306;(2, 1, False);0.0
-3444889988961588093;(2, 1, False);0.0
592252150181225097;(2, 1, True);0.0
5749292862691276932;(2, 1, True);0.0
8501179514165799252;(2, 1, False);0.0
-6660114798115853257;(2, 1, False);0.0
2639184397738194855;(1, 0, True);0.0
1336501368795621102;(2, -1, False);0.0
613034942328282996;(2, 0, False);0.0
-2712588019257564922;(2, 0, True);0.0
-8075240480727095184;(1, 0, True);0.0
5292268678602719237;(1, 0, True);0.0
-8020711192044499084;(1, 3, True);1.0
6740475665678220041;(1, 1, True);0.09000000000000001
20649499468460684;(1, 2, True);0.008100000000000001
-1330184442118939278;(2, 1, True);0.0007290000000000002
8622184774905214537;(2, 2, False);6.561000000000002e-05
3964275253830409290;(2, 3, True);5.904900000000002e-06
6006421449449636393;(2, 3, False);5.314410000000002e-07
-7910869393875746546;(1, 3, False);4.7829690000000026e-08
-7239597050537688125;(0, 3, False);4.3046721000000025e-09
-2108855463285914255;(0, 3, False);3.8742048900000027e-10
-6124516590084320320;(1, 3, True);3.4867844010000026e-11
-2217894788806606103;(3, 0, True);0.0
4937713405353388514;(3, 0, False);0.0
3840304447149037059;(3, 0, False);0.0
7066381128688767642;(3, 0, True);0.0
-128879849198525494;(2, 0, True);0.0
-4306609889286817648;(2, 0, True);0.0
3361045349866222838;(1, 0, False);0.0
-8809689322695845586;(1, 1, False);0.0
-808575973392055820;(2, 1, False);0.0
-3631563825401936732;(1, 0, True);0.0
-5006434041914784867;(1, 1, False);0.0
-8506140482383286159;(0, 3, False);0.0
-6265996097937734378;(1, 2, False);0.0
5841824032068495441;(1, -1, True);0.0
5691134516771274577;(0, 0, False);0.0
-2168568943125730627;(0, 3, True);0.0
-4466580413905464302;(1, 3, True);0.0
6738513600704318815;(-1, 3, False);0.0
7677832331125152171;(0, -1, False);0.0
-732927225536713144;(3, 1, True);1.0
-5408223797943233452;(2, 1, True);0.09000000000000001
-1063187750160865546;(2, 2, False);0.008100000000000001
-6235301110289391984;(2, 1, False);0.0007290000000000002
-5779393891093703970;(2, 3, True);0.0
-4091597148572619030;(2, 3, True);0.0
1135513973955164788;(4, 0, True);1.0
-3665503013494061534;(4, 3, False);0.0
6226264879263699003;(3, 3, True);0.0
1933921089047284075;(3, 3, False);0.0
-6396219439864444591;(4, 0, True);0.0
-4324606967228027744;(2, 0, False);0.0
-4126953318289198575;(-1, 0, False);0.0
-9045996488869709099;(1, 0, True);1.0
3079110406232824512;(0, 0, True);0.09000000000000001
-5941866796803727519;(0, 0, True);0.008100000000000001
-4015709682747537990;(1, 1, True);1.0
-5818139980410472924;(1, 1, False);0.09000000000000001
5448914950555503767;(1, 1, True);0.008100000000000001
-3865238122665228215;(1, 1, True);0.0007290000000000002
-5574675797743122997;(3, 0, True);0.0
4520273638426877378;(2, 0, True);0.0
3920452587895607573;(1, 0, False);0.0
9077287381740856530;(2, 0, False);0.0
3249654996190623124;(0, 3, True);0.0
3953345885185375419;(1, 3, True);0.0
-3096468495819089457;(1, 2, False);0.0
2222513105899256593;(1, 4, False);0.0
2428153157544807148;(0, 1, False);0.0
8808727013799701056;(0, 2, True);0.0
-6303768656573959685;(2, 1, False);0.0
-7100500341974237306;(3, 1, False);0.0
-8817553102380456039;(2, -1, True);1.0
2978622558745087319;(1, 0, False);0.09000000000000001
-8863569027873365880;(2, 2, True);1.0
5592587250435695058;(2, 4, False);0.09000000000000001
-8616683181437612631;(2, 3, False);0.008100000000000001
-1874073995274669774;(2, 3, False);0.0007290000000000002
3733487730802423549;(2, 3, False);6.561000000000002e-05
-1116556153131420874;(1, 0, True);0.0
-6439276816748191653;(0, 0, True);0.0
4665079622234333176;(4, 0, True);0.0
-6224471130256750369;(2, 0, True);0.0
3291033148511634805;(3, 4, True);0.0
-3164695510563233808;(4, 0, True);0.0
-8337547160688992255;(3, 0, True);0.0
-7300029263857688927;(3, 0, False);0.0
-8401326152235469812;(2, 0, True);0.0
3857024818658201039;(2, 1, False);0.0
-7780608138713442328;(1, 3, False);0.0
-829267446272070982;(1, 4, True);0.0
-4413999168503286668;(1, 3, True);0.0
-2847238648235836754;(1, 2, False);0.0
4363643663920472067;(1, 0, True);0.0
-4861951997540768434;(0, 4, True);0.0
6748211127424582448;(0, 3, False);0.0
-6281555220032948025;(0, 3, False);0.0
-5216652946218469814;(2, 2, True);1.0
3294613293958188505;(2, 1, True);0.09000000000000001
5588388070354372274;(1, 1, False);0.008100000000000001
775163985355251048;(1, 1, True);0.0007290000000000002
-7980672157612573880;(1, 1, False);0.0
2512334353815622553;(1, 1, False);0.0
776697602100150614;(2, 1, True);0.0
-7806901650799504767;(2, 1, False);0.0
-1590685583920712427;(3, 1, True);0.0
-8562434915578687008;(3, 0, False);0.0
-4975656410083725375;(3, 1, True);0.0
-2036470052026050593;(-1, 2, False);0.0
-1228988838153128207;(4, 0, True);1.0
4112029473181089091;(3, 1, True);0.09000000000000001
7482791195238638525;(3, 0, False);0.008100000000000001
4214960022282597691;(-1, 0, True);0.0007290000000000002
6237229326101206644;(1, 3, True);1.0
3541151362724597142;(2, 3, False);0.09000000000000001
-3910561809343504948;(2, 3, False);0.008100000000000001
-3914375505597648792;(2, 2, False);0.0007290000000000002
457027003464220429;(2, 2, True);6.561000000000002e-05
5413233369736001303;(2, 2, True);5.904900000000002e-06
5480767237574397182;(0, 2, True);0.0
5201592153347712346;(0, 2, False);0.0
-9206542002082941149;(0, 3, False);0.0
8840327842695411058;(0, 3, False);0.0
6684162713817021726;(0, 2, True);0.0
2712229320689490334;(0, 2, True);0.0
-3366828462223939100;(2, 1, False);0.0
-3811004227919716262;(2, 2, True);0.0
-3313962367338905291;(2, 2, True);0.0
1135907127087685145;(3, 2, True);0.0
-1425852924325268218;(3, 2, True);0.0
-3628992756061352862;(3, 2, False);0.0
-3393653013894578159;(1, 3, False);0.0
6280289124044884153;(1, 2, True);0.0
6280289124044884153;(0, 2, False);0.0
5474845016057390892;(1, 2, False);0.0
3578500263274539575;(1, 2, True);0.0
8004726235168488745;(1, 2, True);0.0
-7275111632639417260;(1, 2, False);0.0
-7222048823654504443;(1, 2, True);0.0
-6393026536063890405;(0, 2, False);0.0
-5010519057482943810;(0, 2, False);0.0
1902823545473606845;(0, 2, True);0.0
598299338086246624;(4, 2, True);0.0
1857987007796177192;(3, 2, False);0.0
-5315784408994756622;(3, 1, False);0.0
2048856133384797631;(3, 0, False);0.0
-5825793787504512671;(0, 0, False);0.0
-2711291379011552498;(0, 4, False);0.0
-2711291379011552498;(0, 3, False);0.0
7742131097372843603;(0, 3, True);0.0
8923518554615352400;(1, 3, False);0.0
3502241896638411961;(1, 2, False);0.0
7924205376243787851;(1, 3, False);0.0
9027529520860298966;(1, -1, False);0.0
183176588008911711;(1, 0, False);0.0
2668289939631085632;(1, 1, False);0.0
-752575862186809169;(2, 1, False);0.0
-8395016284233259695;(3, 1, False);0.0
6695642130446326293;(2, 1, False);0.0
-2378884467027203265;(2, 2, False);0.0
3011757946426865607;(2, 1, True);0.0
-7657974692406140981;(0, 1, True);1.0
-6091731365907135916;(0, 2, True);0.09000000000000001
-6091731365907135916;(0, 3, True);0.008100000000000001
-4982520413151444268;(0, 2, True);0.008100000000000001
6477030420853725319;(0, 2, True);0.0007290000000000002
-4334071000881347953;(0, 2, True);6.561000000000002e-05
6723221085849339083;(0, 3, False);5.904900000000002e-06
-7280371168182536551;(0, -1, False);5.314410000000002e-07
5813917309010278285;(0, 0, False);4.7829690000000026e-08
5398727756114759591;(0, 0, False);4.3046721000000025e-09
801150381987653717;(0, 0, True);3.8742048900000027e-10
3525461661157113615;(4, 0, True);3.4867844010000026e-11
-2890481390775542183;(3, 0, False);3.138105960900003e-12
-4182072835869134197;(3, 4, False);2.824295364810003e-13
-7068322484023879396;(3, 3, False);2.541865828329003e-14
3700013250227014364;(4, 3, False);0.0
7735330543722883410;(-1, 3, True);0.0
5027766569417521492;(1, 1, True);1.0
-4796216784850719273;(0, 2, True);0.0
-3056611016225819297;(0, 3, False);0.0
7206361000621410008;(4, 3, False);0.0
5209807605467815545;(3, 3, False);0.0
4276967224267981957;(2, 3, True);0.0
3191571735054379237;(2, 2, True);0.0
2616644251429169901;(2, 2, True);0.0
-5520850652324028712;(3, 2, False);0.0
4650392774483003510;(2, 2, True);0.0
1388858495984028297;(3, 2, True);0.0
8325034491439799811;(1, 3, True);1.0
6554371761686863799;(2, 3, False);0.09000000000000001
-6136290671394691659;(1, 3, False);0.008100000000000001
217607849897451868;(1, 2, False);0.0007290000000000002
3812870827706024820;(1, 2, True);6.561000000000002e-05
5164491239140909103;(3, 2, True);0.0
-4310774630000779553;(3, 1, True);0.0
-3605865224193880910;(0, 0, True);1.0
-3875419286997014452;(0, 0, True);0.09000000000000001
7227366134956527092;(3, 0, True);0.0
7065159559611457986;(3, 0, False);0.0
7974927418268657451;(2, 2, True);0.0
-462810134041483615;(3, 3, False);0.0
3490196614914652754;(3, 2, True);0.0
-3052704241082623958;(3, 2, True);0.0
8558460439604343782;(2, 2, True);0.0
5424237172275842263;(1, 2, True);1.0
-1991960768911354457;(1, 2, True);0.09000000000000001
-6968291860051843011;(0, 2, False);0.008100000000000001
-3448426728533911542;(0, 1, False);0.0007290000000000002
-5604418067836525688;(4, 1, True);6.561000000000002e-05
2851535357687980517;(3, 3, True);0.0
-8530922587752106339;(3, -1, False);0.0
-4850212421189239342;(3, 4, False);0.0
3690881603463438396;(3, 3, True);0.0
-1817716919129992082;(3, 3, True);0.0
-3113129131631347698;(4, 2, False);0.0
-7837750644854266850;(2, 2, False);0.0
-6393676927915440719;(3, 2, False);0.0
-7610007650274710942;(3, 3, True);0.0
4168623342788692319;(3, 3, True);0.0
2658619650103196304;(2, 0, True);1.0
806550662465618274;(2, 1, False);0.09000000000000001
